city,total_customers,high_value_customers,avg_customer_spend,max_customer_spend
Cosnes-et-Romain,3,0,171.95666583379111,269.06999588012695
Temple City,7,0,312.90285757609774,896.88999938964844
Weinan,33,0,119.56303084980358,601.05001068115234
Longyan,25,0,180.91320087432862,744.22000312805176
Beauvais,3,0,89.973334948221847,131.17000293731689
Prescott,5,0,120.04800157546997,245.73000717163086
Donington,3,0,73.5666667620341,184.44000053405762
Yingkou,52,0,124.67980774549336,506.70000457763672
Garland,15,0,100.30933329264322,408
Hartselle,1,0,4.3299999237060556,4.3299999237060556
Montes Claros,58,0,129.743448125905,527.41000366210938
Huizhou,275,0,119.9685456952182,539.26000022888184
Yuma,11,0,90.732727744362577,168.97000122070312
Loudi,73,0,128.23260279877545,750.48000049591064
San Leandro,9,0,143.8211119969686,434.68000411987305
Orange Lake,9,0,175.08666812049017,434.93000030517578
Christchurch,6,0,98.5416668256124,155
Stratford-upon-Avon,3,0,227.33333015441895,345.71998977661133
Beeston,8,0,188.5025018453598,625.93001365661621
Chatsworth,3,0,116.45000012715657,205.9900016784668
Santana,29,0,114.38172471934351,417.21000289916992
Rock Island,5,0,183.59799919128417,403.15999603271484
Antwerp,44,0,111.84431817314844,502.97999572753906
Lower Burrell,1,0,4.5,4.5
Concord,28,0,95.493571451732066,321.60000038146973
Langfang,116,0,122.48500012940374,726.93000030517578
Chapadinha,19,0,101.21368433299816,383
Bertioga,12,0,191.87333337465921,480.63999366760254
Sarcelles,9,0,192.31666745079892,423.72999954223633
Taian,59,0,126.02525397478527,698.43999671936035
Saint-Étienne,21,0,151.04142829350067,447.54000473022461
Springdale,15,0,170.5620002746582,366.86000061035156
L'Hospitalet de Llobregat,19,0,145.42526265194542,353.13999938964844
Azusa,9,0,136.49555524190271,459.43999671936035
Hartford,4,0,434.580002784729,599.45001220703125
Pflugerville,9,0,136.0755558013916,350.46000099182129
Naperville,25,0,119.08599925994871,409.439998626709
High Wycombe,4,0,158.25499963760376,366.07000160217285
Schwerin,4,0,67.137500762939453,108.58000183105469
Lynchburg,15,0,128.49066651662193,754.989990234375
Plymouth,33,0,129.48878802675191,398.72000312805176
Guiyang,237,0,151.40645580050318,874.8799934387207
Statesville,10,0,202.2979994773865,714.92999839782715
Graham,8,0,185.39750146865845,726.930004119873
Uijeongbuxi,63,0,149.5871430654374,624.97999954223633
Ajaccio,8,0,109.86624985933304,332.40000152587891
Itápolis,15,0,109.67066691716511,295.38000106811523
Saint Charles,12,0,73.445000211397812,219
Marseille,62,0,144.40338746963008,686
Yunfu,15,0,148.18533385594685,410.71000671386719
Mably,5,0,157.76199979782103,474.43000221252441
Cáceres,26,0,102.48961566044734,279.98999977111816
Jiamus,35,0,121.04771456037248,355.989990234375
Żagań,22,0,131.66591000556946,461.71000289916992
Yangquan,38,0,114.33578961773921,850.71000194549561
Twentynine Palms,3,0,94.616666952768966,157.63000106811523
Brussels,18,0,135.62222170829773,484.75999450683594
Harrogate,10,0,140.07399888038634,477.98999786376953
Dothan,6,0,125.84999926884969,218.1199951171875
Coelho Neto,6,0,198.47166681289673,638.15000057220459
Conceição do Jacuípe,3,0,123.12000020345052,226.56999969482422
Apodi,7,0,229.80143042973111,754.84000015258789
Espartinas,2,0,58.664999961853027,112.48999977111816
Vila Passagem Florida,11,0,123.55909052762119,342.33000183105469
Tarragona,8,0,132.11999946832657,539.8499927520752
Ahrensburg,2,0,64.420000791549683,82.849999904632568
Jinzhong,17,0,195.24235380397121,763.57000732421875
Rosário do Sul,9,0,115.37333356009592,297.33000135421753
Kakogawa City,7,0,90.434284755161841,253.37999725341797
Pasadena,20,0,112.51399955749513,424.5
Paço do Lumiar,80,0,115.09474985599518,538.88000202178955
Vacaria,11,0,225.54363727569583,902.87000179290771
South Benfleet,5,0,96.107999610900876,159.97000312805176
Livet-et-Gavet,1,0,79.839999198913574,79.839999198913574
Parma,10,0,115.10700068473817,240.87000131607056
Quixadá,15,0,123.00866721471151,279.99999952316284
Ken Caryl,9,0,173.78111060460409,578.3799991607666
Neubiberg,3,0,185.36333322525024,300
Uruguaiana,4,0,146.28500354290009,371.18001365661621
Cabo de Santo Agostinho,26,0,126.59076934594377,360.63999938964844
Gramado,13,0,153.43692420079157,669.67000484466553
Werder (Havel),2,0,36.974999904632568,45
Darlington,5,0,134.278000831604,323.42000102996826
Geoje city,21,0,139.84761846633185,567.38998413085938
Arlington,56,0,116.95125010183882,376.90999937057495
Randallstown,3,0,76.893335024515792,212.74000549316409
Chat,51,0,107.3398040416194,511.4900016784668
West New York,7,0,210.01142842429024,819.63999938964844
Verdun-sur-Garonne,4,0,216.56250023841858,505.89000225067139
Zeeland charter Township,4,0,84.4750006198883,170.99000549316406
Granite City,2,0,221.31500005722046,326.64000225067139
Cypress Lake,5,0,80.959998512268072,226.35999393463135
Fort Worth,82,0,116.69000025493347,530.09000396728516
Hamilton,23,0,183.66869590593421,836
Fairmont,5,0,300.03000164031982,993.7400016784668
Homewood,1,0,102.94999980926514,102.94999980926514
Four-stage,62,0,130.01193561861592,675.38999557495117
Spokane,14,0,196.32285724367418,741.9399995803833
Stralsund,2,0,97.220000743865967,144.44000148773193
Muaná,11,0,182.6736356995323,623.2299976348877
Romford,2,0,176.97499990463257,349
Bordeaux,24,0,117.98124978939693,490.98999786376953
Sete Lagoas,33,0,93.979697545369447,328
Ubá,16,0,95.050624668598175,239.93999862670898
Annandale,6,0,206.47999938329059,480.93000411987305
El Pino,1,0,60.350000858306885,60.350000858306885
Lora del Río,4,0,146.87250101566315,303.60999917984009
Hanzhong,32,0,118.58593805134299,392.7400074005127
Odessa,7,0,263.37857144219538,535.69999885559082
Brisbane,149,0,130.9653021249195,954.63998413085938
Fredericksburg,2,0,25.269999504089355,30.559999465942379
Passo Fundo,13,0,98.45384729825534,329.93000793457031
Glendale,44,0,157.96477342735639,587.870002746582
Archena,1,0,4.9899997711181641,4.9899997711181641
Midwest City,4,0,283.30250108242035,630.09000396728516
Wallingford,8,0,133.94124984741211,308
Bad Dürkheim,4,0,234.00749731063846,562.07998657226562
Los Palacios y Villafranca,3,0,30.313333193461098,70.979999542236328
Richmond,48,0,145.09812519947687,589.45999908447266
Shaoyang,59,0,125.52016974303682,502.98000717163086
Eastbourne,7,0,163.11999947684151,475.77000045776367
Caieiras,18,0,119.47611170344882,719.33000183105469
Milton,14,0,146.47285638536727,373.899995803833
San Jose,78,0,140.67012846775546,666.81999778747559
Smyrna,6,0,78.628333409627288,148
Preston,19,0,129.80578949576929,447.47000312805176
Miami,43,0,108.72953519155813,412.98000526428223
Fremont,27,0,104.8477778258147,291.70000267028809
Gahanna,4,0,150.89500284194946,345.43000793457031
Fishers,6,0,118.24166711171468,246.26999664306641
Negative,3,0,219.72666645050049,355.21999835968018
Fécamp,4,0,36.352500438690186,107.9900016784668
Stockton,37,0,153.3316224716805,633.85000085830688
Aranjuez,8,0,75.106249809265137,222.45000076293945
Medford,19,0,143.255263428939,600.34000301361084
Martinez,11,0,108.87545420906761,309.98999786376953
Ipixuna do Pará,24,0,164.7820829947789,565.5
Zhenjiang,41,0,127.43121961267984,630.939998626709
Newcastle-under-Lyme,9,0,105.89333364698622,274.48999977111816
Itaboraí,40,0,120.02975008487698,439.5
Glendale Heights,3,0,175.15999921162924,280
Barra do Corda,15,0,142.58733329772951,432.97999954223633
Jiangmen,142,0,140.84802812253918,619.4900016784668
Shijiazhuang,205,0,144.11204877248619,671.960000038147
West Norriton,9,0,105.39666726854114,312.94000244140625
Guildford,1,0,69.380001068115234,69.380001068115234
Memphis,47,0,144.05574497263484,799.9900016784668
Sendai city,15,0,137.46933263142904,300
Caicó,10,0,150.6749997615814,319.94000244140625
Boulogne-Billancourt,7,0,124.09857164110456,235
Charlotte,90,0,122.50477787653605,467.67999267578125
Schmallenberg,3,0,117.97000185648601,136.93000221252441
Capivari,12,0,87.220832665761307,228.8599967956543
Pirton,3,0,148.56999969482422,377.77999877929688
Qingdao,253,0,124.75249012845306,649.14999771118164
Rio Negrinho,4,0,131.63000154495239,252.98999786376953
Forest Lake,2,0,113.93000054359436,194.95999956130981
Yamato City,9,0,166.13111103905575,416.52000045776367
Patchway,7,0,228.55857099805559,610.86999130249023
Granja,12,0,111.67666665712991,328.9799976348877
Mamanguape,7,0,268.32285772051131,520.38000392913818
Schwetzingen,2,0,22.49000072479248,39.9900016784668
Woluwe-Saint-Lambert,5,0,90.792001342773432,240.98000335693359
Gorzów Wielkopolski,64,0,182.87953132390973,917.48999977111816
South Euclid,2,0,314.64999389648438,590.43998718261719
Zhongshan,137,0,121.79751843083517,641.38000774383545
Yan'an,18,0,72.97611157099405,188.96000671386719
Rixensart,3,0,236.293332417806,275.97000122070312
Pollionnay,1,0,173,173
Araruama,27,0,140.7355555428399,564
Yangpyeong-gun,4,0,61.91750097274781,190.2600040435791
Villeurbanne,13,0,135.41153863760141,383.48000335693359
Honghe Hani Dai Autonomous Prefecture,45,0,132.68777839872573,702.97001075744629
Wake Forest,9,0,113.80777994791667,175.99000549316406
Taiçoca,51,0,130.24215722551534,428.41999816894531
Garden Acres,4,0,87.512499809265137,228.21999740600586
Vitoria-Gasteiz,18,0,123.2083331214057,429.73999786376953
Xiangxi Tujia Miao Autonomous Prefecture,28,0,171.201429264886,651.76000022888184
Green Bay,16,0,177.012500166893,644.3900032043457
Jundiaí,22,0,133.04318185286093,382.9900016784668
Mariana,12,0,111.3849995136261,373.98999977111816
City of Yantai,54,0,148.40277784842033,578.97000122070312
Candler-McAfee,3,0,71.563333829243973,116.60000133514404
Nascente,16,0,119.5900009870529,332.92000389099121
Itingá do Pará,8,0,140.87500059604645,435.18000507354736
Canals,2,0,14.639999866485596,23.989999771118164
Wada area,17,0,140.47941067639522,592.98999786376953
Hermiston,2,0,138.26999998092651,216.59000015258789
Lloyd Harbor,10,0,140.92599992752076,471.1399974822998
Calais,5,0,169.79999961853028,509.55000019073486
Bad Salzuflen,6,0,52.991666555404663,88.5
Laredo Ranchettes,4,0,178.7950005531311,419.8700008392334
Itapeva,4,0,215.08750176429749,505.33000469207764
Ravels,1,0,30.369999885559082,30.369999885559082
Lapa,7,0,113.88285650525773,221.23999786376953
Nagoya city,10,0,159.65800065994262,399.73999881744385
Registro,12,0,130.09833351771036,429.80999946594238
San Benito,8,0,110.8199987411499,391.94999980926514
Jieyang,143,0,134.38552453301162,928
Clinton Township,9,0,109.59777895609538,259.82000160217285
Woodbury,4,0,105.44249892234802,230.94999980926514
Houghton le Spring,6,0,76.956666628519685,184.7400016784668
Waynesboro,10,0,115.80300035476685,281.4799976348877
Freiburg im Breisgau,14,0,137.48928519657679,440.89999389648438
Rothley,3,0,166.76000181833902,260.99000549316406
Fuxin,8,0,182.04750037193298,995.96999931335449
Colorado Springs,38,0,136.86026363623765,916.31001281738281
Cachoeiras de Macacu,21,0,115.22666726793562,330.23000335693359
Wunstorf,2,0,191.4350004196167,278.38000106811523
Dana Point,5,0,137.9299997329712,515.96999931335449
Cotia,15,0,109.95599988301595,284.15999984741211
Cartagena,4,0,157.79249954223633,531.89999771118164
Kiyose City,3,0,36.453333854675293,56.780001640319824
Guaxupé,7,0,97.294285637991777,218.06999969482422
Hopewell Junction,5,0,266.70800037384032,699
Conway,16,0,107.01249980926512,306.12999725341797
Cary,21,0,191.96380996704102,594
Catarroja,7,0,174.35856969015938,383.15999698638916
Chillum,8,0,152.35000145435333,344.44999694824219
Hortolândia,12,0,132.30749988555908,309
Minneapolis,28,0,117.17392826080324,559.99999809265137
Zaragoza,26,0,153.51038487140949,517.3899974822998
Esneux,1,0,203.59999990463257,203.59999990463257
Balneário Rincão,17,0,169.76705901763017,382.40000152587891
Düren,6,0,229.71666741371155,513.12000370025635
Shangrao,76,0,160.32065847045484,842.42001152038574
Suisun City,7,0,173.23714181355066,492.95000123977661
Nuneaton,5,0,241.87800035476684,492.01000213623047
Karlsruhe,25,0,101.6336002731323,239.6200008392334
Flowery Branch,1,0,379.72000312805176,379.72000312805176
Harbison Canyon,4,0,120.96000051498413,189.20000076293945
Joy,6,0,138.44666647911072,399.84999990463257
Heyuan,21,0,192.14666807083853,675.61000299453735
Redwood City,4,0,91.182500243186951,269
São Lourenço,6,0,157.2416667143504,526.39999914169312
Seongnam City,65,0,130.9929225188036,992.42000198364258
Eupen,3,0,71.7833350499471,106.83000183105469
Quaraí,6,0,98.74999984105429,294.46999931335449
Bakersfield,46,0,109.66260895521742,860.78000259399414
Neufchef,1,0,55.7800006866455,55.7800006866455
São José de Ribamar,41,0,141.29853697520923,497.77999877929688
Falmouth,2,0,188.40999841690063,248.81999683380124
Xining,55,0,128.92890963987873,477.08999824523926
Menifee,5,0,145.13000078201293,419.90000152587891
Redland Bay,2,0,152.06999659538269,282.28999328613281
Brunswick,4,0,68.962500214576721,171
Geloux,1,0,209.95000123977661,209.95000123977661
Bowelling,3,0,102.92000023523967,160.3899998664856
Leicester,35,0,152.10771476200645,722.90000009536743
Pullman,2,0,57.924998521804817,109.9499969482422
Burjasot,3,0,164.81333367029825,336.75
Centerville,10,0,129.90299916267395,558.989990234375
Carlsbad,9,0,64.8466666009691,135.98999977111816
Harvey,7,0,49.73142875943865,128.85000228881836
Tobias Barreto,14,0,89.809999840600142,280
Saint-Épain,1,0,5.9000000953674316,5.9000000953674316
Argyle,2,0,77.419999361038208,148.93999862670898
Gelsenkirchen,19,0,127.22526357048437,364.98000812530518
Fort Myers,5,0,99.876000308990484,186.5799994468689
Rezé,8,0,119.69125074148178,259.77999877929688
Deinze,5,0,206.34400053024291,458.35000133514404
Bedford,11,0,128.97818196903575,330
Zibo,15,0,116.80066620508832,374.12999725341797
Kent,7,0,79.497142655508867,224.93999862670898
Colombes,9,0,98.0333326127794,199.92999267578125
Santa Perpètua de Mogoda,4,0,38.705000162124634,93.9900016784668
Dallas,86,0,127.08058176484221,695
Holiday,3,0,269.420002301534,305.94001197814941
Darmstadt,17,0,152.5923537647023,426.6300106048584
Essex,9,0,194.62333212958438,457.47000122070312
Eastpointe,3,0,211.79000123341879,457.47000312805176
Darnestown,14,0,190.29357119968958,403.05999851226807
Pingxiang,57,0,117.71771916171963,487.95000076293945
Jena,6,0,75.5966674486796,158.04000091552734
Kunming,108,0,127.94925946659517,482
Baldwin Park,10,0,149.082999420166,456.31999969482422
Caxias do Sul,13,0,189.36307767721323,747.49000549316406
Antioch,14,0,182.5271435465132,442.44001388549805
Elgin,17,0,101.67705939797794,427.98001098632812
Shaoxing,107,0,124.57579426899132,594
Shelbyville,5,0,119.4140001296997,362.1800012588501
Soddy-Daisy,4,0,194.84750056266785,384.48999977111816
Kentwood,3,0,82.356666247049972,183.07999897003174
Springfield,40,0,158.16074984073637,821.23999977111816
Zumárraga,2,0,60.469998836517334,100.93999767303467
Neiza City,8,0,231.9762487411499,875.93999004364014
Chatham,8,0,151.82499933242798,312.939998626709
Frankfort,9,0,76.294443766276046,172.17999744415283
Schashagen,2,0,117.96500062942505,210.94000148773193
Alcalá de Henares,19,0,136.34579000974952,427.70000171661377
Dos Hermanas,14,0,113.58857134410313,474.18999671936035
Baytown,11,0,115.33545507084239,301.40999984741211
Palm Beach Gardens,9,0,113.25333314471773,225.35000038146973
Zhoukou,40,0,134.82250024080275,620.5
Geraardsbergen,4,0,177.3225005865097,558.44000434875488
Jaguaquara,13,0,124.03999999853281,725.9399995803833
Temecula,16,0,134.50000086426735,903
Ham Lake,5,0,114.8760006904602,170.94999933242798
Conroe,15,0,152.67999938329061,502.13999652862549
Hamburg,122,0,116.78049209078804,700
Ponta Porã,18,0,144.29333387480841,420.16999816894531
Helena,3,0,236.5900009473165,472.65999984741211
Xianyang,100,0,147.53499993801117,548.580005645752
Pirna,4,0,255.35500073432922,394.9399995803833
Webster,6,0,170.53999964396158,395.95000076293945
Batatais,8,0,90.294999837875366,185.95999717712402
Franklin,20,0,132.65449986457824,380.960000038147
Urmston,6,0,121.11333322525024,222.73999786376953
Higashimurayama City,18,0,151.07833332485623,569.17000198364258
Campinas,50,0,116.42160007476807,474.82000160217285
Woodbridge,10,0,74.007000255584714,317.79000091552734
Viana,21,0,159.26285752795991,487.22000408172607
Chino,8,0,139.51375079154968,572.98000526428223
Palm Coast,9,0,138.41555627187094,436.43000221252441
Bend,10,0,264.11600074768069,923.43000507354736
Penápolis,13,0,258.91461577782263,579.94000053405762
Savannah,9,0,163.25777784983319,667
Bay Shore,5,0,126.38799953460693,319.48999977111816
Leeds,42,0,171.16071451277955,823.27000045776367
Elmhurst,5,0,149.31399955749512,314.35000038146973
Acaraú,18,0,126.5022218492296,373.98999977111816
José Bonifácio,4,0,241.27000045776367,426.58000183105469
Jacksonville,108,0,127.7208334472444,557.46999931335449
Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur,3,0,127.46999931335449,234.39999771118164
所,4,0,68.682498455047607,144.92999649047852
Yongzhou,58,0,128.412586680774,377.94999694824219
Bon-y-maen,2,0,65.494999885559082,125
Oberhausen,8,0,152.36374926567078,529.97999572753906
Langenfeld (Rheinland),6,0,87.9733338356018,156.93000221252441
Lawnton,3,0,153.02333132425943,194.94999694824219
North Creek,7,0,105.76857158115932,279.98000144958496
Santos Dumont,12,0,160.48750027020773,675.48999977111816
Erith,3,0,90.043334007263184,219.19000148773193
Corbeil-Essonnes,4,0,59.372500658035285,85.960000038146973
Denham Springs,5,0,116.63799896240234,314.86999702453613
Reisterstown,5,0,198.97399997711182,364.9900016784668
Saint Mellons,5,0,113.6919994354248,269
Shaoguan,15,0,131.74266707102458,412.55000114440918
Canoas,13,0,127.40461532886214,615.42999649047852
Villeneuve-Loubet,2,0,250.5100040435791,423.0200080871582
Coronel Fabriciano,8,0,80.888749718666077,204.70999908447266
Araçoiaba da Serra,6,0,146.26999934514365,462.10000038146973
